Place.id,strata_id,Location.name.in.English,Location.name.in.Arabic,Latitude,Longitude,COD_Subdistrict,district_mcna,governorate_mcna,SumDist,proba,num_households,num_surveys,pop_group,pop_group_dist
26082,Al-Daur,Hay Al Mahad,?? ??????,34.45656032,43.80569889,Abu Dalf,al.daur,salah.al.din,10081,0.034718778,350,6,returnee,returnee_al.daur
26081,Al-Daur,Al Asriyah village,?????? ???????,34.46089339,43.84198922,Abu Dalf,al.daur,salah.al.din,10081,0.025096717,253,6,returnee,returnee_al.daur
28420,Balad,Albo Fadaus Village,???? ?????????,33.86874825,44.355067,Al-Dujeel,balad,salah.al.din,13022,0.040393181,526,6,returnee,returnee_balad
25947,Balad,Bezna Village,???? ????,33.90924349,44.18353,Yathreb,balad,salah.al.din,13022,0.041698664,543,6,returnee,returnee_balad
33790,Balad,Al-Shehabbi Village,???? ???????,33.966393,44.30386,Yathreb,balad,salah.al.din,13022,0.030640455,399,6,returnee,returnee_balad
33124,Beygee,Al-Salman village,???? ???????,35.33025,43.26614918,Makkhoul,beygee,salah.al.din,22815,0.0458032,1045,6,returnee,returnee_beygee
20613,Al-Shirqat,Sudayrah Tak Tak Village,???? ????? ?? ??,35.45198,43.29188179,Markaz Al-Shirqat,al.shirqat,salah.al.din,22839,0.045930207,1049,6,returnee,returnee_al.shirqat
33126,Al-Shirqat,Al-Sheekh Hamad Village,???? ????? ???,35.560374,43.27774764,Markaz Al-Shirqat,al.shirqat,salah.al.din,22839,0.039712772,907,6,returnee,returnee_al.shirqat
21955,Al-Shirqat,Hay Al-Khasim Al-Qadem village,???? ????? ???????,35.4860996,43.24136451,Markaz Al-Shirqat,al.shirqat,salah.al.din,22839,0.033276413,760,6,returnee,returnee_al.shirqat
20588,Al-Shirqat,Sudayrah Sufla Village,???? ????? ????,35.466904,43.29417902,Markaz Al-Shirqat,al.shirqat,salah.al.din,22839,0.037698673,861,6,returnee,returnee_al.shirqat
21347,Al-Shirqat,Al-Musehly Village,???? ????????,35.40670733,43.20443065,Markaz Al-Shirqat,al.shirqat,salah.al.din,22839,0.0071807,164,6,returnee,returnee_al.shirqat
21004,Al-Shirqat,Hay Al Askari,???? ???????,35.51588268,43.24014327,Markaz Al-Shirqat,al.shirqat,salah.al.din,22839,0.03914357,894,12,returnee,returnee_al.shirqat
33122,Al-Shirqat,Sudayrah Aulya Village,???? ????? ????,35.443157,43.28802411,Markaz Al-Shirqat,al.shirqat,salah.al.din,22839,0.076448181,1746,6,returnee,returnee_al.shirqat
21002,Al-Shirqat,Al Khanuga village,???? ????????,35.39407146,43.2562212,Markaz Al-Shirqat,al.shirqat,salah.al.din,22839,0.008756951,200,6,returnee,returnee_al.shirqat
33402,Al-Shirqat,Shattye Al-Jider village,???? ?????,35.353168,43.33280417,Markaz Al-Shirqat,al.shirqat,salah.al.din,22839,0.018477166,422,6,returnee,returnee_al.shirqat
21349,Al-Shirqat,Al-Swedan Village,???? ??????,35.62253532,43.24083119,Markaz Al-Shirqat,al.shirqat,salah.al.din,22839,0.019484216,445,6,returnee,returnee_al.shirqat
29655,Al-Shirqat,Hay Tal Baajah,?? ?? ?????,35.52689026,43.22822702,Markaz Al-Shirqat,al.shirqat,salah.al.din,22839,0.020097202,459,6,returnee,returnee_al.shirqat
29652,Al-Shirqat,Hay Al-noor,?? ?????,35.49564536,43.240898,Markaz Al-Shirqat,al.shirqat,salah.al.din,22839,0.017294978,395,6,returnee,returnee_al.shirqat
33957,Heet,alrashid,??????,33.58864,42.62435,Kubaisa,heet,al.anbar,29284,0.00659063,193,6,returnee,returnee_heet
33123,Al-Shirqat,Sudayrah Westa Village,???? ????? ????,35.430951,43.29735383,Markaz Al-Shirqat,al.shirqat,salah.al.din,22839,0.049301633,1126,12,returnee,returnee_al.shirqat
29654,Al-Shirqat,Hay Al-Baladyat,?? ????????,35.53883531,43.22417697,Markaz Al-Shirqat,al.shirqat,salah.al.din,22839,0.014974386,342,6,returnee,returnee_al.shirqat
100,Heet,Abu Tibban,????????,33.52770924,42.94823615,Al-Forat,heet,al.anbar,29284,0.039885262,1168,6,returnee,returnee_heet
33369,Beygee,Hay Altameem,?? ???????,34.921845,43.48296141,Al-Synia,beygee,salah.al.din,22815,0.027964059,638,6,returnee,returnee_beygee
23388,Beygee,Al Hamra village,???? ??????,34.75922381,43.60555224,Markaz Beygee,beygee,salah.al.din,22815,0.013806706,315,6,returnee,returnee_beygee
22581,Beygee,Hay Tal Al Zatar-mahalla 219,?? ?? ?????? ?(15-??????? ????????)????,34.93565,43.48967088,Al-Synia,beygee,salah.al.din,22815,0.020118343,459,6,returnee,returnee_beygee
24304,Beygee,Al Mushhaq Village,???? ??????,35.185783,43.41311343,Makkhoul,beygee,salah.al.din,22815,0.038658777,882,6,returnee,returnee_beygee
20607,Beygee,Hay Alrisalah,?? ???????,34.926822,43.49148764,Al-Synia,beygee,salah.al.din,22815,0.017357002,396,6,returnee,returnee_beygee
33434,Beygee,Sheik Ali village,???? ????? ???,35.1807187,43.29254159,Makkhoul,beygee,salah.al.din,22815,0.018058295,412,6,returnee,returnee_beygee
23647,Al-Kaim,Al Aubaidi Al Qadima,??????? ??????? ,34.42020331,41.20149436,Al-Obiadi,al.kaim,al.anbar,15084,0.039976134,603,12,returnee,returnee_al.kaim
23435,Beygee,Al-Zweeyah Village,???? ?????? ,35.2612,43.397525,Makkhoul,beygee,salah.al.din,22815,0.095638834,2182,18,returnee,returnee_beygee
20689,Beygee,Markaz Makhoul,???? ?????,35.2027688,43.27791681,Makkhoul,beygee,salah.al.din,22815,0.006662284,152,6,returnee,returnee_beygee
20720,Beygee,AL-Siniya,???????,34.930908,43.41288243,Al-Synia,beygee,salah.al.din,22815,0.085864563,1959,12,returnee,returnee_beygee
137,Heet,Saweeb,????,33.60455112,42.888982,Markaz Heet,heet,al.anbar,29284,0.009390794,275,6,returnee,returnee_heet
22813,Beygee,Qaryat Al Sareen,?????? 13 ?????? ???????? ???? ??????,34.86225969,43.49558631,Markaz Beygee,beygee,salah.al.din,22815,0.028490028,650,6,returnee,returnee_beygee
20866,Beygee,Tal abu Jarad area-Mahalla 104,?? ??? ???? ???? 104,34.9316,43.46459206,Al-Synia,beygee,salah.al.din,22815,0.013061582,298,6,returnee,returnee_beygee
24305,Samarra,Al Namel Village,???? ?????,34.333402,43.34943202,Dijla,samarra,salah.al.din,9844,0.026412028,260,6,returnee,returnee_samarra
33715,Samarra,AL-Zahwer,??????,34.477461,43.47602207,Dijla,samarra,salah.al.din,9844,0.011174319,110,6,returnee,returnee_samarra
25742,Balad,Al-Duloeyah-Hay Al Jubor,???? ?????? ??????,34.03255609,44.23111624,Al-Duloeyah,balad,salah.al.din,13022,0.029181385,380,6,returnee,returnee_balad
33954,Heet,jabil,????,33.56769,42.91487,Al-Forat,heet,al.anbar,29284,0.018644994,546,6,returnee,returnee_heet
20773,Balad,Beshakan village,???? ??????,34.03443349,44.28259692,Al-Duloeyah,balad,salah.al.din,13022,0.039164491,510,12,returnee,returnee_balad
33437,Balad,Aziz Balad,???? ???,34.023395,44.166704,Yathreb,balad,salah.al.din,13022,0.049685148,647,12,returnee,returnee_balad
23056,Balad,Jwezerat,???? ???????,34.043058,44.139455,Yathreb,balad,salah.al.din,13022,0.042313009,551,12,returnee,returnee_balad
20770,Balad,Al-Duloeyah-Hay khazraj,???? ????,34.04808189,44.21884053,Al-Duloeyah,balad,salah.al.din,13022,0.031715558,413,18,returnee,returnee_balad
29565,Balad,Yathrib sub distrct,????? ????,34.028012,44.25703679,Yathreb,balad,salah.al.din,13022,0.447857472,5832,30,returnee,returnee_balad
20767,Balad,Albu Jewari,???? ???? ?????,34.06002525,44.21800742,Al-Duloeyah,balad,salah.al.din,13022,0.03939487,513,6,returnee,returnee_balad
20673,Samarra,Al-Jillam area,????? ??????,34.24088767,43.89312124,Markaz Samarra,samarra,salah.al.din,9844,0.099857781,983,6,returnee,returnee_samarra
29539,Samarra,Mahalla Makeshfa,???? ??????,34.36904718,43.75919988,Dijla,samarra,salah.al.din,9844,0.298151158,2935,36,returnee,returnee_samarra
20674,Samarra,Al-Hewaish area,???? ??????,34.19515165,43.80748367,Al-Tharthar,samarra,salah.al.din,9844,0.084518488,832,18,returnee,returnee_samarra
20695,Samarra,Al-Abasiya Village,???? ????????,34.30092393,43.78031314,Dijla,samarra,salah.al.din,9844,0.049573344,488,18,returnee,returnee_samarra
33608,Samarra,Banat Al-hassan village,???? ???? ?????,34.148833,43.9495084,Al-Muotasim,samarra,salah.al.din,9844,0.038602194,380,6,returnee,returnee_samarra
25926,Samarra,Hawi Albsat,?????? 27 ???? ??????,34.26137899,43.87541313,Markaz Samarra,samarra,salah.al.din,9844,0.051503454,507,18,returnee,returnee_samarra
20752,Samarra,Al_Jazera,?????? 9 ???????(????????????),34.24620221,43.660999,Al-Tharthar,samarra,salah.al.din,9844,0.238520926,2348,12,returnee,returnee_samarra
21473,Heet,kibae,????,33.53214,43.04051,Al-Forat,heet,al.anbar,29284,0.006351591,186,6,returnee,returnee_heet
25960,Tikrit,Hay Aljamiyaa,?? ???????-???? 418,34.59299692,43.67410527,Um Al-Qura,tikrit,salah.al.din,29486,0.039171132,1155,6,returnee,returnee_tikrit
20638,Tikrit,Hay Al Dhubbat,?? ??????,34.63466839,43.6702753,Um Al-Qura,tikrit,salah.al.din,29486,0.02713152,800,6,returnee,returnee_tikrit
20666,Tikrit,Uwainat,??????,34.47137992,43.73535038,Um Al-Qura,tikrit,salah.al.din,29486,0.020857356,615,6,returnee,returnee_tikrit
33824,Heet,Hay AL-zihoor,?? ?????? ,33.628441,42.836747,Markaz Heet,heet,al.anbar,29284,0.017859582,523,6,returnee,returnee_heet
25922,Tikrit,Qadisya 1 Mahala 214,?? ????????(??????1)?????? 7-???? 214,34.64578089,43.66608673,Um Al-Qura,tikrit,salah.al.din,29486,0.072983789,2152,12,returnee,returnee_tikrit
23848,Heet,Zoyah Al-gharbiyah,???? ???????,33.56746228,42.91583728,Al-Forat,heet,al.anbar,29284,0.013659336,400,6,returnee,returnee_heet
21592,Tikrit,Hay Al sinay-Al samad,?? ???????-?(51-?????? ??? ????)???? ?????,34.71326825,43.70669107,Al-Alam,tikrit,salah.al.din,29486,0.025944516,765,6,returnee,returnee_tikrit
25950,Tikrit,Tal-Al Sibaat Village,???? ?? ???????,34.81969084,43.57772889,Al-Alam,tikrit,salah.al.din,29486,0.017974632,530,6,returnee,returnee_tikrit
163,Heet,Al Baker,?? ?????,33.64958145,42.83134286,Markaz Heet,heet,al.anbar,29284,0.035275236,1033,6,returnee,returnee_heet
25949,Tikrit,Al Bzikhah Village,???? ???????,34.89208231,43.54881689,Al-Alam,tikrit,salah.al.din,29486,0.01356576,400,6,returnee,returnee_tikrit
22331,Tikrit,Al Baladiyat-402,????????-402,34.61124269,43.67409029,Um Al-Qura,tikrit,salah.al.din,29486,0.017194601,507,6,returnee,returnee_tikrit
22965,Tikrit,Hay Alqalaa,?? ??????(6-?????)???? 405,34.60364868,43.68996813,Um Al-Qura,tikrit,salah.al.din,29486,0.004408872,130,6,returnee,returnee_tikrit
27367,Tikrit,Hay Alziraa,?? ???????,34.58463421,43.68255174,Um Al-Qura,tikrit,salah.al.din,29486,0.012548328,370,6,returnee,returnee_tikrit
21357,Tikrit,Al Zallayah village,???? ???????,34.45798508,43.72672328,Um Al-Qura,tikrit,salah.al.din,29486,0.043003459,1268,12,returnee,returnee_tikrit
23702,Tikrit,Qadisya 2 500 Area,?? ????????(??????2)?????? 7 ???? 218 – ???? 500,34.65085216,43.64840368,Um Al-Qura,tikrit,salah.al.din,29486,0.043105202,1271,6,returnee,returnee_tikrit
25961,Tikrit,Hay Alarbaen,?? ????????-???? 414,34.59481215,43.67682715,Um Al-Qura,tikrit,salah.al.din,29486,0.01410839,416,6,returnee,returnee_tikrit
33823,Heet,AL-Moalimeen AL-Thaniya,?? ???????? ??????? ,33.64578,42.80107,Markaz Heet,heet,al.anbar,29284,0.009390794,275,6,returnee,returnee_heet
23145,Tikrit,Al Ahad Al Jadid village,???? ????? ??????,34.72016511,43.69896303,Al-Alam,tikrit,salah.al.din,29486,0.0254358,750,6,returnee,returnee_tikrit
20484,Tooz Khurmato,Chardaghli village,???? ???????,34.818984,44.557499,Ameraly,tooz.khurmato,salah.al.din,8090,0.040543881,328,12,returnee,returnee_tooz.khurmato
25754,Tooz Khurmato,Markaz Tooz-Hay Al Askari,?? ???????,34.87893383,44.61564474,Markaz Tooz Khurmato,tooz.khurmato,salah.al.din,8090,0.005315204,43,6,returnee,returnee_tooz.khurmato
23788,Al-Kaim,Hay Al Rashid,?? ??????,34.38715286,40.98881848,Al-Karabla,al.kaim,al.anbar,15084,0.025523734,385,6,returnee,returnee_al.kaim
271,Al-Kaim,Door Al-Sikak,?? ?????,34.38771423,40.97593251,Al-Karabla,al.kaim,al.anbar,15084,0.010673561,161,6,returnee,returnee_al.kaim
25866,Tooz Khurmato,Hay Komari-120,?? ?????? ?(5-?????)???? 120,34.89631116,44.62618562,Markaz Tooz Khurmato,tooz.khurmato,salah.al.din,8090,0.307540173,2488,36,returnee,returnee_tooz.khurmato
25868,Tooz Khurmato,Hay Rizgari-114,?? ?????? ?(5-?????)???? 114,34.88670149,44.64114867,Markaz Tooz Khurmato,tooz.khurmato,salah.al.din,8090,0.152163164,1231,18,returnee,returnee_tooz.khurmato
21103,Tooz Khurmato,Yangija Village,???? ?????,34.856383,44.57192083,Markaz Tooz Khurmato,tooz.khurmato,salah.al.din,8090,0.020889988,169,18,returnee,returnee_tooz.khurmato
25750,Tooz Khurmato,Markaz Tooz-Hay Brayati,???? ??????,34.90508251,44.60920615,Markaz Tooz Khurmato,tooz.khurmato,salah.al.din,8090,0.026081582,211,12,returnee,returnee_tooz.khurmato
27234,Tooz Khurmato,Hay Al-Askary,?? ???????,34.726584,44.584608,Ameraly,tooz.khurmato,salah.al.din,8090,0.010506799,85,6,returnee,returnee_tooz.khurmato
20529,Tooz Khurmato,Sulayman Beg sub district center,???? ????? ?????? ???,34.795151,44.66947464,Sulaiman Baig,tooz.khurmato,salah.al.din,8090,0.183559951,1485,36,returnee,returnee_tooz.khurmato
228,Heet,Hay al Jury,?????,33.63721071,42.82162651,Markaz Heet,heet,al.anbar,29284,0.056310613,1649,12,returnee,returnee_heet
41,Heet,Jubbah,??? ,33.91242953,42.54682166,Al-Baghdady,heet,al.anbar,29284,0.010107909,296,6,returnee,returnee_heet
33953,Heet,zawiat alwustaa,???? ??????,33.54309,42.95544,Al-Forat,heet,al.anbar,29284,0.024006283,703,6,returnee,returnee_heet
23793,Al-Kaim,Hay Al Askary,?? ???????,34.38879287,41.02220244,Al-Karabla,al.kaim,al.anbar,15084,0.016242376,245,6,returnee,returnee_al.kaim
23791,Al-Kaim,Al Nahda Al-Sharqiyah,?? ?????? ???????,34.36827894,41.05775748,Al-Karabla,al.kaim,al.anbar,15084,0.030429594,459,6,returnee,returnee_al.kaim
262,Ana,Hay Al Shoba,?? ??????,34.4669276,41.91685003,Rawa,ana,al.anbar,4842,0.052457662,254,6,returnee,returnee_ana
264,Ana,Al Qaala,?? ??????,34.46461943,41.91457925,Rawa,ana,al.anbar,4842,0.059479554,288,6,returnee,returnee_ana
23861,Ana,Al-Hidayah,?? ???????,34.47546565,41.91346345,Rawa,ana,al.anbar,4842,0.048946716,237,6,returnee,returnee_ana
23859,Ana,Hay Raua Al-Jadida,?? ???? ?????,34.48404974,41.92361128,Rawa,ana,al.anbar,4842,0.086741016,420,12,returnee,returnee_ana
200,Ana,Al Askaree,?? ???????,34.48408734,41.91709448,Rawa,ana,al.anbar,4842,0.044816192,217,6,returnee,returnee_ana
29579,Al-Ramadi,Al Dhubat 2,?????? ??????? ,33.41296,43.31088873,Markaz Al-Ramadi,al.ramadi,al.anbar,97225,0.023594754,2294,6,returnee,returnee_al.ramadi
133,Al-Ramadi,Al Aadil,??????,33.41405,43.30632536,Markaz Al-Ramadi,al.ramadi,al.anbar,97225,0.013792749,1341,6,returnee,returnee_al.ramadi
29561,Al-Ramadi,Hay 8 Shbbat,?? 8 ????,33.42211,43.26091605,Markaz Al-Ramadi,al.ramadi,al.anbar,97225,0.013535613,1316,6,returnee,returnee_al.ramadi
20939,Al-Ramadi,Al-Hamidhiyah,????????,33.46526459,43.39814799,Markaz Al-Ramadi,al.ramadi,al.anbar,97225,0.012177938,1184,6,returnee,returnee_al.ramadi
297,Al-Ramadi,Al-Thilah,??????,33.43294,43.30570778,Markaz Al-Ramadi,al.ramadi,al.anbar,97225,0.020509128,1994,6,returnee,returnee_al.ramadi
25650,Al-Ramadi,Al Askari,???????,33.411586,43.24644923,Markaz Al-Ramadi,al.ramadi,al.anbar,97225,0.017505786,1702,6,returnee,returnee_al.ramadi
29534,Al-Ramadi,Al Shuhadaa Qtr,???????,33.43179,43.28417617,Markaz Al-Ramadi,al.ramadi,al.anbar,97225,0.016466958,1601,6,returnee,returnee_al.ramadi
204,Al-Ramadi,Hay 30 Tamooz,?? 30 ????,33.41583,43.26891633,Markaz Al-Ramadi,al.ramadi,al.anbar,97225,0.018534328,1802,6,returnee,returnee_al.ramadi
23891,Al-Ramadi,Al-Ankor,???????,33.374498,42.84705,Markaz Al-Ramadi,al.ramadi,al.anbar,97225,0.009719722,945,6,returnee,returnee_al.ramadi
33832,Al-Ramadi,AL-mlahma,????????,33.2554,43.3336,Al-Habbaniya,al.ramadi,al.anbar,97225,0.013967601,1358,6,returnee,returnee_al.ramadi
113,Al-Ramadi,Husaibah Al-Sharqiah,????? ??????? ,33.40776951,43.46977318,Al-Habbaniya,al.ramadi,al.anbar,97225,0.019346876,1881,6,returnee,returnee_al.ramadi
156,Al-Kaim,Wazeeriya,?? ????????,34.38141702,41.03964076,Al-Karabla,al.kaim,al.anbar,15084,0.034009547,513,18,returnee,returnee_al.kaim
21086,Al-Ramadi,Albu-Ali Aljasim,???? ??? ?????? ,33.496578,43.202315,Markaz Al-Ramadi,al.ramadi,al.anbar,97225,0.018256621,1775,6,returnee,returnee_al.ramadi
23023,Al-Ramadi,Hay Al Malab,??????,33.42225,43.32127857,Markaz Al-Ramadi,al.ramadi,al.anbar,97225,0.020642839,2007,6,returnee,returnee_al.ramadi
34016,Al-Ramadi,Hay Al-Aramel,?? ???????,33.411358,43.316322,Markaz Al-Ramadi,al.ramadi,al.anbar,97225,0.012342504,1200,6,returnee,returnee_al.ramadi
29475,Al-Ramadi,Zankura,??????,33.48032,43.15559563,Markaz Al-Ramadi,al.ramadi,al.anbar,97225,0.056662381,5509,6,returnee,returnee_al.ramadi
25441,Al-Ramadi,Al Soora,??????,33.4351026,43.35608898,Markaz Al-Ramadi,al.ramadi,al.anbar,97225,0.016806377,1634,6,returnee,returnee_al.ramadi
33302,Al-Kadhmiyah,Al Sheiti village,???? ??????,33.2308678,43.99213406,Abu Ghraib,al.kadhmiyah,baghdad,4945,0.012335693,61,6,returnee,returnee_al.kadhmiyah
32034,Al-Mahmoudiya,Al Kamazan village,???? ???????,33.193248,43.95562407,Al-Yousifya,al.mahmoudiya,baghdad,8676,0.011641309,101,6,returnee,returnee_al.mahmoudiya
29532,Al-Mahmoudiya,Al Shanadka village,???? ????????,33.2182782,43.95334515,Al-Yousifya,al.mahmoudiya,baghdad,8676,0.013600738,118,6,returnee,returnee_al.mahmoudiya
31710,Al-Kadhmiyah,Al Zaidan-Al Sadan village,???????-???? ???????,33.270892,44.02497791,Abu Ghraib,al.kadhmiyah,baghdad,4945,0.052578362,260,6,returnee,returnee_al.kadhmiyah
32036,Al-Kadhmiyah,Al Masara village,???? ??????? ,33.234015,43.94204218,Abu Ghraib,al.kadhmiyah,baghdad,4945,0.027300303,135,6,returnee,returnee_al.kadhmiyah
22541,Al-Kadhmiyah,Sabea Al Buor-12000,??? ?????-12000,33.46077706,44.1704438,Al-Taji,al.kadhmiyah,baghdad,4945,0.036400404,180,6,returnee,returnee_al.kadhmiyah
25168,Al-Kadhmiyah,Sabea Al Buor-14000,??? ?????-14000,33.47013978,44.16611772,Al-Taji,al.kadhmiyah,baghdad,4945,0.06289181,311,6,returnee,returnee_al.kadhmiyah
21477,Ana,Al Zalla,???? ?????,34.42124214,41.45726616,Rawa,ana,al.anbar,4842,0.04708798,228,6,returnee,returnee_ana
25163,Al-Kadhmiyah,Sabea Al Buor-7000,??? ?????-7000,33.45078626,44.15594608,Al-Taji,al.kadhmiyah,baghdad,4945,0.035389282,175,6,returnee,returnee_al.kadhmiyah
22611,Al-Kadhmiyah,Sabea Al Buor-13000,??? ?????-13000,33.4650575,44.16816971,Al-Taji,al.kadhmiyah,baghdad,4945,0.01536906,76,6,returnee,returnee_al.kadhmiyah
25164,Al-Kadhmiyah,Sabea Al Buor-8000,??? ?????-8000,33.45256226,44.15676736,Al-Taji,al.kadhmiyah,baghdad,4945,0.048129424,238,12,returnee,returnee_al.kadhmiyah
32101,Al-Mahmoudiya,Al Rasool village-(Al Jomblatiya Southern),???? ??????-?????????? ???????? ,33.039284,44.1414635,Al-Yousifya,al.mahmoudiya,baghdad,8676,0.021899493,190,6,returnee,returnee_al.mahmoudiya
29525,Al-Mahmoudiya,Al Bu Hasson(Al kragolyia),???? ????(?????????),33.03975376,44.18885772,Al-Yousifya,al.mahmoudiya,baghdad,8676,0.005647764,49,6,returnee,returnee_al.mahmoudiya
33175,Al-Kaim,Tiwaan,?????,34.2259007,41.34168435,Al-Karabla,al.kaim,al.anbar,15084,0.010540971,159,6,returnee,returnee_al.kaim
33105,Al-Mussyab,Al Moammen Billah-(Al Jomblatiya Southern),???? ?????? ?????-?????????? ????????,33.028697,44.13960158,Jurf Al-Sakhar,al.mussyab,babil,770,0.383116883,295,34,returnee,returnee_al.mussyab
29523,Al-Mahmoudiya,Hay Al Shuhada(Al kragolyia),?? ???????(?????????),33.06663345,44.23348447,Al-Yousifya,al.mahmoudiya,baghdad,8676,0.121023513,1050,6,returnee,returnee_al.mahmoudiya
7682,Al-Mahmoudiya,Albo Awasj village,???? ???? ????,33.038574,44.32982286,Al-Latifya,al.mahmoudiya,baghdad,8676,0.070885201,615,24,returnee,returnee_al.mahmoudiya
33109,Al-Mussyab,Al Motokal village-(Al Jomblatiya Northern),???? ???????-?????????? ????????,33.02298,44.126467,Jurf Al-Sakhar,al.mussyab,babil,770,0.227272727,175,10,returnee,returnee_al.mussyab
33183,Al-Mahmoudiya,Al Rasheediya Village,#N/A,33.108393,44.16043303,Al-Yousifya,al.mahmoudiya,baghdad,8676,0.034578147,300,6,returnee,returnee_al.mahmoudiya
33107,Al-Mahmoudiya,Al Imam Ali village-(Al Jomblatiya Southern),???? ?????? ???-?????????? ????????,33.030745,44.1777793,Al-Yousifya,al.mahmoudiya,baghdad,8676,0.023052098,200,6,returnee,returnee_al.mahmoudiya
33225,Al-Mahmoudiya,Albu Moufarrej Village,???? ???? ????,33.075557,44.14815561,Al-Yousifya,al.mahmoudiya,baghdad,8676,0.040341171,350,6,returnee,returnee_al.mahmoudiya
7685,Al-Mahmoudiya,shaka-4,????-4,32.9756,44.42205175,Al-Latifya,al.mahmoudiya,baghdad,8676,0.012217612,106,6,returnee,returnee_al.mahmoudiya
29528,Al-Mahmoudiya,Hay Al Dobat(Al kragolyia),?? ??????(?????????),33.050911,44.20509358,Al-Yousifya,al.mahmoudiya,baghdad,8676,0.024204703,210,6,returnee,returnee_al.mahmoudiya
22382,Al-Mahmoudiya,Al Muaghith village-(Al Jomblatiya Southern),???? ??????-?????????? ????????,33.03975373,44.16086072,Al-Yousifya,al.mahmoudiya,baghdad,8676,0.024204703,210,6,returnee,returnee_al.mahmoudiya
33110,Al-Mussyab,Al Abraar village-(Al Jomblatiya Northern),???? ???????-?????????? ????????,33.025292,44.13709516,Jurf Al-Sakhar,al.mussyab,babil,770,0.38961039,300,28,returnee,returnee_al.mussyab
7350,Al-Mahmoudiya,Al Mustafa village-(Al Jomblatiya Southern),???? ???????-?????????? ????????,33.02912141,44.17154806,Al-Yousifya,al.mahmoudiya,baghdad,8676,0.046104195,400,6,returnee,returnee_al.mahmoudiya
33104,Al-Mahmoudiya,Al Azez Al Ghaffar-(Al Jomblatiya Southern),???? ?????? ??????-?????????? ????????,33.03348,44.16272303,Al-Yousifya,al.mahmoudiya,baghdad,8676,0.013831259,120,6,returnee,returnee_al.mahmoudiya
33458,Al-Kadhmiyah,14 Abar village 5,????5-14 ????,33.59278,44.17550949,Al-Taji,al.kadhmiyah,baghdad,4945,0.0190091,94,6,returnee,returnee_al.kadhmiyah
33469,Al-Kadhmiyah,14 Abar villge 7,???? 7-14 ????,33.639982,44.15827469,Al-Tarmiya,al.kadhmiyah,baghdad,4945,0.015773509,78,6,returnee,returnee_al.kadhmiyah
33478,Al-Kadhmiyah,13 Al Dhabat-Al Harat village,??????13-???? ??????,33.648361,44.23412776,Al-Tarmiya,al.kadhmiyah,baghdad,4945,0.017391304,86,6,returnee,returnee_al.kadhmiyah
33764,Al-Kadhmiyah,Asmail Mohammed village,???? ??????? ????,33.674171,44.14263,Al-Tarmiya,al.kadhmiyah,baghdad,4945,0.006673407,33,12,returnee,returnee_al.kadhmiyah
33511,Al-Kadhmiyah,13 Al Dhabat-Albo Abdo village,??????13-???? ????????,33.68781,44.24027125,Al-Tarmiya,al.kadhmiyah,baghdad,4945,0.018402427,91,12,returnee,returnee_al.kadhmiyah
23620,Zakho,Fishkhaboor,????????,37.06728813,42.37686231,NA,zakho,duhok,1304,0.098159509,128,10,returnee,returnee_zakho
26074,Al-Khalis,Arab Hafeedh Village,???? ??? ????,34.12586517,44.84068814,Al-Mansouriyah,al.khalis,diyala,13435,0.010048381,135,6,returnee,returnee_al.khalis
25676,Al-Khalis,Al Mansouriyah-Hamada Village,?????????-???? ?????,34.03136641,44.86764431,Al-Mansouriyah,al.khalis,diyala,13435,0.011164868,150,6,returnee,returnee_al.khalis
231,Al-Rutba,Al Wadi,?? ??????,33.03966421,40.28365262,Markaz Al-Rutba,al.rutba,al.anbar,4588,0.074978204,344,18,returnee,returnee_al.rutba
25669,Al-Khalis,Somair village,???? ?????,34.05691902,44.88435256,Al-Mansouriyah,al.khalis,diyala,13435,0.014886491,200,6,returnee,returnee_al.khalis
233,Al-Rutba,Hay Al-Matar,?? ??????,33.03461084,40.28668013,Markaz Al-Rutba,al.rutba,al.anbar,4588,0.151918047,697,18,returnee,returnee_al.rutba
11270,Al-Khalis,Um al Hawali village,???? ?? ???????,34.36468541,44.60197001,Al-Atheem,al.khalis,diyala,13435,0.009378489,126,12,returnee,returnee_al.khalis
165,Al-Rutba,Al Askaree,?? ???????,33.03800189,40.30263444,Markaz Al-Rutba,al.rutba,al.anbar,4588,0.055797733,256,6,returnee,returnee_al.rutba
26058,Al-Khalis,Dalli Abass-Al-Shuhada Qtr,??? ????-?? ???????,34.0676524,44.86550222,Al-Mansouriyah,al.khalis,diyala,13435,0.020171195,271,6,returnee,returnee_al.khalis
23935,Al-Rutba,Al-Daraemah Village,???? ????????,33.04302668,40.38038346,Markaz Al-Rutba,al.rutba,al.anbar,4588,0.091543156,420,18,returnee,returnee_al.rutba
150,Al-Rutba,Al Haara,?? ??????,33.03761591,40.28426443,Markaz Al-Rutba,al.rutba,al.anbar,4588,0.120967742,555,18,returnee,returnee_al.rutba
26075,Al-Khalis,Al Dwaleeb Village,???? ????????,34.073537,44.9056642,Al-Mansouriyah,al.khalis,diyala,13435,0.014886491,200,6,returnee,returnee_al.khalis
25682,Al-Khalis,Mohammed Ali Village,???? ???? ?????,34.04549809,44.88159198,Al-Mansouriyah,al.khalis,diyala,13435,0.018608113,250,6,returnee,returnee_al.khalis
